customer_id,client_id,client_type,industry,integration_type,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status,payment_made_flag,one_off_payment_flag,amount_collected,repayment_plan_created_flag,first_instalment_paid_flag,broken_plan_flag,affordability_completed_flag,max_missed_payment_count,customer_recovery_rate
DCUST005012,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,845.61,Medium,34,31-90,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005013,DSC010,Consumer Lender,Financial Services,Hybrid,Purchased Debt,234.05,Low,348,181-365,35-44,West Midlands,0,SMS,Paid,1,1,230.54,0,0,0,0,0,0.985
DCUST005014,DSC001,Utility Provider,Utilities,API,Late Arrears,716.27,Medium,48,31-90,45-54,South East,0,SMS,Plan Active,1,0,348.26,1,1,0,1,0,0.4862
DCUST005015,DSC003,Consumer Lender,Financial Services,API,Late Arrears,7375.85,Very High,155,91-180,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005016,DSC001,Utility Provider,Utilities,API,Recoveries,1163.5,High,150,91-180,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005017,DSC008,Telecoms,Telecoms,API,Early Arrears,244.78,Low,15,0-30,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005018,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,81.82,Low,181,181-365,25-34,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005019,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,120.98,Low,180,91-180,18-24,North East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005020,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,50.53,Low,158,91-180,35-44,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005021,DSC004,Consumer Lender,Financial Services,API,Late Arrears,103.86,Low,180,91-180,35-44,South East,0,Letter,Paid,1,1,93.89,0,0,0,0,0,0.904
DCUST005022,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,243.11,Low,87,31-90,45-54,Wales,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005023,DSC003,Consumer Lender,Financial Services,API,Legal Collections,3073.12,Very High,360,181-365,18-24,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005024,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,86.74,Low,16,0-30,25-34,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005025,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,677.51,Medium,176,91-180,35-44,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005026,DSC001,Utility Provider,Utilities,API,Recoveries,825.06,Medium,110,91-180,25-34,North West,1,Email,Paid,1,1,267.55,0,0,0,0,0,0.3243
DCUST005027,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,2321.96,High,172,91-180,18-24,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005028,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,209.57,Low,822,365+,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005029,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,482.29,Medium,119,91-180,45-54,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005030,DSC001,Utility Provider,Utilities,API,Early Arrears,876.21,Medium,90,31-90,45-54,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005031,DSC001,Utility Provider,Utilities,API,Late Arrears,987.47,Medium,52,31-90,,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005032,DSC010,Consumer Lender,Financial Services,Hybrid,Purchased Debt,75.91,Low,350,181-365,25-34,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005033,DSC001,Utility Provider,Utilities,API,Late Arrears,61.6,Low,190,181-365,55+,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005034,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,86.99,Low,312,181-365,35-44,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005035,DSC001,Utility Provider,Utilities,API,Early Arrears,956.51,Medium,25,0-30,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005036,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,852.02,Medium,119,91-180,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005037,DSC008,Telecoms,Telecoms,API,Late Arrears,233.19,Low,101,91-180,25-34,North East,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005038,DSC004,Consumer Lender,Financial Services,API,Late Arrears,264.0,Medium,153,91-180,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005039,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,1706.93,High,333,181-365,55+,Northern Ireland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005040,DSC008,Telecoms,Telecoms,API,Early Arrears,218.97,Low,46,31-90,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005041,DSC008,Telecoms,Telecoms,API,Purchased Debt,2105.67,High,191,181-365,35-44,West Midlands,0,SMS,Paid,1,1,719.04,0,0,0,0,0,0.3415
DCUST005042,DSC008,Telecoms,Telecoms,API,Late Arrears,407.7,Medium,65,31-90,25-34,,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005043,DSC003,Consumer Lender,Financial Services,API,Recoveries,961.02,Medium,304,181-365,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005044,DSC008,Telecoms,Telecoms,API,Late Arrears,228.73,Low,34,31-90,25-34,West Midlands,0,Email,Broken Plan,0,0,0.0,1,0,1,0,3,0.0
DCUST005045,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,985.93,Medium,94,91-180,25-34,West Midlands,1,SMS,Paid,1,1,436.1,0,0,0,0,0,0.4423
DCUST005046,DSC001,Utility Provider,Utilities,API,Legal Collections,594.19,Medium,479,365+,25-34,Scotland,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005047,DSC003,Consumer Lender,Financial Services,API,Late Arrears,936.87,Medium,73,31-90,45-54,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005048,DSC008,Telecoms,Telecoms,API,Early Arrears,127.61,Low,66,31-90,55+,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005049,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,889.34,Medium,133,91-180,35-44,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005050,DSC001,Utility Provider,Utilities,API,Recoveries,94.85,Low,252,181-365,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005051,DSC004,Consumer Lender,Financial Services,API,Late Arrears,241.19,Low,55,31-90,55+,North West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005052,DSC001,Utility Provider,Utilities,API,Late Arrears,2792.85,High,55,31-90,45-54,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005053,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,177.32,Low,70,31-90,35-44,East Midlands,0,SMS,Paid,1,1,133.43,0,0,0,0,0,0.7525
DCUST005054,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,2187.68,High,76,31-90,45-54,North West,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005055,DSC003,Consumer Lender,Financial Services,API,Early Arrears,137.06,Low,57,31-90,25-34,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005056,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,846.36,Medium,60,31-90,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005057,DSC001,Utility Provider,Utilities,API,Legal Collections,7482.57,Very High,203,181-365,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005058,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,2582.73,High,213,181-365,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005059,DSC004,Consumer Lender,Financial Services,API,Early Arrears,186.78,Low,16,0-30,25-34,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005060,DSC004,Consumer Lender,Financial Services,API,Early Arrears,4226.61,Very High,4,0-30,45-54,East Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005061,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,248.64,Low,29,0-30,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005062,DSC004,Consumer Lender,Financial Services,API,Late Arrears,1736.97,High,75,31-90,45-54,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005063,DSC008,Telecoms,Telecoms,API,Late Arrears,1600.55,High,41,31-90,25-34,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005064,DSC003,Consumer Lender,Financial Services,API,Early Arrears,954.29,Medium,73,31-90,55+,South East,0,Email,Plan Active,1,0,250.09,1,1,0,1,0,0.2621
DCUST005065,DSC003,Consumer Lender,Financial Services,API,Purchased Debt,2467.09,High,340,181-365,55+,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005066,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,585.82,Medium,161,91-180,45-54,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005067,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,743.2,Medium,8,0-30,35-44,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005068,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,261.0,Medium,262,181-365,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005069,DSC008,Telecoms,Telecoms,API,Early Arrears,143.4,Low,9,0-30,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005070,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,157.3,Low,170,91-180,45-54,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005071,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,630.3,Medium,615,365+,35-44,South West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005072,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,164.92,Low,62,31-90,45-54,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005073,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,788.63,Medium,256,181-365,18-24,Scotland,0,SMS,Paid,1,1,433.67,0,0,0,0,0,0.5499
DCUST005074,DSC001,Utility Provider,Utilities,API,Recoveries,370.31,Medium,321,181-365,25-34,Wales,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005075,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,4715.42,Very High,200,181-365,45-54,West Midlands,0,SMS,Paid,1,1,809.54,0,0,0,0,0,0.1717
DCUST005076,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,100.62,Low,5,0-30,35-44,West Midlands,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005077,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,389.09,Medium,59,31-90,45-54,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005078,DSC008,Telecoms,Telecoms,API,Purchased Debt,471.39,Medium,543,365+,35-44,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005079,DSC003,Consumer Lender,Financial Services,API,Late Arrears,595.11,Medium,80,31-90,45-54,Yorkshire,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005080,DSC008,Telecoms,Telecoms,API,Late Arrears,181.01,Low,48,31-90,45-54,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005081,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,1723.7,High,48,31-90,45-54,Scotland,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005082,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,163.88,Low,363,181-365,Unknown,London,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005083,DSC008,Telecoms,Telecoms,API,Late Arrears,7725.47,Very High,74,31-90,55+,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005084,DSC004,Consumer Lender,Financial Services,API,Early Arrears,5060.39,Very High,8,0-30,35-44,Scotland,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005085,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,701.59,Medium,167,91-180,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005086,DSC001,Utility Provider,Utilities,API,Recoveries,1070.69,High,232,181-365,25-34,Scotland,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005087,DSC003,Consumer Lender,Financial Services,API,Late Arrears,87.43,Low,61,31-90,55+,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005088,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,233.72,Low,79,31-90,18-24,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005089,DSC001,Utility Provider,Utilities,API,Late Arrears,566.77,Medium,144,91-180,45-54,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005090,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,6166.38,Very High,781,365+,25-34,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005091,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,1993.25,High,73,31-90,25-34,North West,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005092,DSC001,Utility Provider,Utilities,API,Early Arrears,184.96,Low,158,91-180,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005093,DSC001,Utility Provider,Utilities,API,Recoveries,147.26,Low,156,91-180,35-44,Northern Ireland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005094,DSC003,Consumer Lender,Financial Services,API,Late Arrears,965.38,Medium,83,31-90,45-54,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005095,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,174.05,Low,40,31-90,45-54,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005096,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,131.84,Low,36,31-90,35-44,West Midlands,0,Letter,Paid,1,1,121.77,0,0,0,0,0,0.9236
DCUST005097,DSC003,Consumer Lender,Financial Services,API,Legal Collections,1872.28,High,239,181-365,25-34,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005098,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,2803.86,High,250,181-365,18-24,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005099,DSC003,Consumer Lender,Financial Services,API,Recoveries,245.89,Low,502,365+,55+,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005100,DSC003,Consumer Lender,Financial Services,API,Early Arrears,2063.37,High,48,31-90,55+,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005101,DSC004,Consumer Lender,Financial Services,API,Recoveries,2961.8,High,323,181-365,25-34,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005102,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,479.67,Medium,152,91-180,55+,London,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005103,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,374.69,Medium,192,181-365,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005104,DSC003,Consumer Lender,Financial Services,API,Early Arrears,51.85,Low,5,0-30,,North East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005105,DSC001,Utility Provider,Utilities,API,Early Arrears,130.88,Low,15,0-30,35-44,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005106,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,85.62,Low,70,31-90,45-54,East Midlands,0,Email,Paid,1,1,72.58,0,0,0,0,0,0.8477
DCUST005107,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,2643.42,High,96,91-180,18-24,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005108,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,53.89,Low,76,31-90,35-44,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005109,DSC004,Consumer Lender,Financial Services,API,Purchased Debt,1078.87,High,765,365+,18-24,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005110,DSC004,Consumer Lender,Financial Services,API,Late Arrears,939.46,Medium,148,91-180,45-54,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005111,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,1884.39,High,854,365+,55+,East Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005112,DSC008,Telecoms,Telecoms,API,Early Arrears,157.69,Low,13,0-30,25-34,South East,0,SMS,Paid,1,1,156.5,0,0,0,0,0,0.9925
DCUST005113,DSC004,Consumer Lender,Financial Services,API,Early Arrears,549.11,Medium,8,0-30,45-54,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005114,DSC009,Legal Collections,Legal,Batch Upload,Legal Collections,807.2,Medium,361,181-365,35-44,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005115,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,1296.28,High,286,181-365,25-34,Yorkshire,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005116,DSC003,Consumer Lender,Financial Services,API,Purchased Debt,853.51,Medium,372,365+,55+,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005117,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,598.19,Medium,360,181-365,25-34,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005118,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,83.32,Low,38,31-90,18-24,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005119,DSC003,Consumer Lender,Financial Services,API,Recoveries,237.46,Low,311,181-365,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005120,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,116.11,Low,29,0-30,18-24,West Midlands,0,Email,Paid,1,1,91.45,0,0,0,0,0,0.7876
DCUST005121,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,870.13,Medium,129,91-180,Unknown,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005122,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,378.41,Medium,290,181-365,55+,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005123,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,823.65,Medium,91,91-180,25-34,Wales,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005124,DSC010,Consumer Lender,Financial Services,Hybrid,Legal Collections,872.05,Medium,175,91-180,45-54,London,0,Email,Plan Active,1,0,602.31999999999994,1,1,0,0,0,0.6907
DCUST005125,DSC003,Consumer Lender,Financial Services,API,Early Arrears,926.56,Medium,28,0-30,25-34,Northern Ireland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005126,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,238.05,Low,177,91-180,25-34,Yorkshire,0,,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005127,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,167.98,Low,118,91-180,45-54,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005128,DSC001,Utility Provider,Utilities,API,Late Arrears,2753.43,High,169,91-180,25-34,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005129,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,141.64,Low,312,181-365,,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005130,DSC001,Utility Provider,Utilities,API,Recoveries,1435.35,High,837,365+,25-34,West Midlands,0,Email,Broken Plan,1,0,85.82,1,1,1,1,5,0.0598
DCUST005131,DSC001,Utility Provider,Utilities,API,Late Arrears,2461.93,High,130,91-180,25-34,Yorkshire,1,SMS,Paid,1,0,1503.29,1,1,0,0,0,0.6106
DCUST005132,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,991.71,Medium,351,181-365,55+,Northern Ireland,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005133,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,86.49,Low,154,91-180,45-54,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005134,DSC004,Consumer Lender,Financial Services,API,Late Arrears,186.24,Low,146,91-180,35-44,North West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005135,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,104.68,Low,175,91-180,35-44,North West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005136,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,1658.64,High,60,31-90,45-54,North East,0,SMS,Paid,1,1,468.22,0,0,0,0,0,0.2823
DCUST005137,DSC004,Consumer Lender,Financial Services,API,Early Arrears,531.22,Medium,49,31-90,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005138,DSC004,Consumer Lender,Financial Services,API,Legal Collections,843.35,Medium,671,365+,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005139,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,5005.13,Very High,684,365+,45-54,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005140,DSC003,Consumer Lender,Financial Services,API,Legal Collections,2592.84,High,195,181-365,45-54,Wales,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005141,DSC004,Consumer Lender,Financial Services,API,Recoveries,2135.43,High,138,91-180,35-44,South East,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005142,DSC004,Consumer Lender,Financial Services,API,Recoveries,5265.48,Very High,203,181-365,25-34,East Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005143,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,2814.43,High,119,91-180,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005144,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,345.57,Medium,123,91-180,55+,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005145,DSC001,Utility Provider,Utilities,API,Late Arrears,826.25,Medium,326,181-365,55+,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005146,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,948.26,Medium,61,31-90,35-44,North West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005147,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,1396.98,High,52,31-90,55+,South West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005148,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,304.5,Medium,137,91-180,55+,South East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005149,DSC001,Utility Provider,Utilities,API,Early Arrears,500.45,Medium,24,0-30,35-44,North West,0,Email,Broken Plan,1,0,147.12,1,1,1,0,1,0.294
DCUST005150,DSC003,Consumer Lender,Financial Services,API,Recoveries,177.36,Low,756,365+,45-54,South West,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005151,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,6044.14,Very High,142,91-180,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005152,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,296.39,Medium,329,181-365,35-44,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005153,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,388.87,Medium,187,181-365,25-34,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005154,DSC001,Utility Provider,Utilities,API,Recoveries,2020.16,High,228,181-365,45-54,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005155,DSC001,Utility Provider,Utilities,API,Early Arrears,839.5,Medium,53,31-90,45-54,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005156,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,817.51,Medium,24,0-30,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005157,DSC001,Utility Provider,Utilities,API,Late Arrears,7076.69,Very High,66,31-90,35-44,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005158,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,964.55,Medium,206,181-365,45-54,East Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005159,DSC004,Consumer Lender,Financial Services,API,Late Arrears,1722.63,High,160,91-180,18-24,West Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST005160,DSC007,Debt Purchaser,Collections,Batch Upload,Legal Collections,1783.66,High,808,365+,45-54,Yorkshire,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST005161,DSC001,Utility Provider,Utilities,API,Late Arrears,738.68,Medium,66,31-90,35-44,West Midlands,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
