customer_id,client_id,account_upload_date,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status
DCUST005705,DSC001,2022-09-02,Early Arrears,929.62,Medium,4,0-30,35-44,North East,0,SMS,Open
DCUST005706,DSC003,2023-03-01,Late Arrears,194.09,Low,270,181-365,,London,0,SMS,No Engagement
DCUST005707,DSC005,2022-11-11,Late Arrears,175.47,Low,122,91-180,Unknown,Scotland,0,SMS,Paid
DCUST005708,DSC009,2023-02-21,Purchased Debt,453.59,Medium,645,365+,25-34,North West,0,SMS,No Engagement
DCUST005709,DSC001,2022-10-09,Recoveries,307.8,Medium,126,91-180,25-34,Wales,0,SMS,Open
DCUST005710,DSC002,2023-03-08,Legal Collections,843.37,Medium,237,181-365,25-34,London,0,Letter,Open
DCUST005711,DSC003,2023-01-07,Recoveries,1620.47,High,170,91-180,45-54,Scotland,0,SMS,Open
DCUST005712,DSC005,2023-03-03,Recoveries,970.96,Medium,299,181-365,35-44,London,1,SMS,No Engagement
DCUST005713,DSC009,2022-09-01,Legal Collections,80.57,Low,643,365+,55+,Scotland,0,Email,No Engagement
DCUST005714,DSC010,2023-04-09,Late Arrears,81.19,Low,81,31-90,Unknown,Yorkshire,0,SMS,No Engagement
DCUST005715,DSC001,2022-12-23,Early Arrears,131.09,Low,75,31-90,35-44,North East,0,Email,No Engagement
DCUST005716,DSC006,2022-11-26,Late Arrears,218.13,Low,142,91-180,25-34,North West,0,Letter,Open
DCUST005717,DSC004,2023-03-16,Early Arrears,103.96,Low,16,0-30,35-44,West Midlands,0,Letter,No Engagement
DCUST005718,DSC001,2022-10-22,Early Arrears,184.53,Low,34,31-90,18-24,East Midlands,0,SMS,No Engagement
DCUST005719,DSC009,2023-02-18,Early Arrears,453.47,Medium,77,31-90,55+,South East,0,SMS,Open
DCUST005720,DSC005,2022-09-07,Purchased Debt,847.89,Medium,752,365+,55+,Scotland,0,Email,No Engagement
DCUST005721,DSC010,2023-02-10,Late Arrears,973.64,Medium,213,181-365,18-24,London,0,SMS,No Engagement
DCUST005722,DSC003,2022-09-25,Late Arrears,555.04,Medium,166,91-180,25-34,London,0,Email,No Engagement
DCUST005723,DSC001,2022-11-25,Late Arrears,7118.59,Very High,67,31-90,45-54,South West,1,SMS,No Engagement
DCUST005724,DSC001,2022-12-31,Early Arrears,97.46,Low,23,0-30,25-34,Northern Ireland,0,SMS,Open
DCUST005725,DSC007,2022-06-22,Purchased Debt,493.39,Medium,613,365+,18-24,West Midlands,0,SMS,No Engagement
DCUST005726,DSC006,2023-05-22,Late Arrears,80.84,Low,85,31-90,25-34,North West,1,Letter,Paid
DCUST005727,DSC002,2023-05-31,Early Arrears,733.22,Medium,8,0-30,25-34,Yorkshire,0,SMS,Open
DCUST005728,DSC001,2023-01-21,Purchased Debt,183.27,Low,183,181-365,18-24,Wales,0,SMS,Paid
DCUST005729,DSC001,2023-05-03,Late Arrears,50.76,Low,77,31-90,35-44,South East,0,SMS,Open
DCUST005730,DSC001,2022-09-23,Late Arrears,861.53,Medium,69,31-90,35-44,London,0,SMS,No Engagement
DCUST005731,DSC001,2023-03-11,Early Arrears,179.33,Low,2,0-30,35-44,South West,0,Email,Plan Active
DCUST005732,DSC001,2023-04-24,Early Arrears,168.27,Low,14,0-30,55+,Wales,1,SMS,No Engagement
DCUST005733,DSC005,2022-08-23,Recoveries,549.44,Medium,484,365+,18-24,East Midlands,0,SMS,No Engagement
DCUST005734,DSC008,2022-10-15,Recoveries,339.16,Medium,167,91-180,Unknown,South East,0,SMS,No Engagement
DCUST005735,DSC001,2023-03-22,Early Arrears,115.64,Low,10,0-30,25-34,North West,0,SMS,Paid
DCUST005736,DSC005,2022-07-23,Early Arrears,126.2,Low,25,0-30,55+,South West,0,SMS,No Engagement
DCUST005737,DSC005,2023-05-20,Purchased Debt,828.97,Medium,500,365+,55+,South West,0,Email,No Engagement
DCUST005738,DSC004,2022-09-09,Early Arrears,611.27,Medium,20,0-30,45-54,South East,0,Email,Open
DCUST005739,DSC001,2023-04-29,Recoveries,786.68,Medium,160,91-180,35-44,North West,0,SMS,No Engagement
DCUST005740,DSC003,2023-04-09,Recoveries,60.36,Low,203,181-365,35-44,Wales,0,Email,No Engagement
DCUST005741,DSC001,2023-04-09,Late Arrears,77.05,Low,66,31-90,45-54,London,0,SMS,Open
DCUST005742,DSC002,2023-01-08,Legal Collections,124.02,Low,300,181-365,35-44,South East,0,SMS,No Engagement
DCUST005743,DSC010,2022-08-09,Late Arrears,168.5,Low,107,91-180,Unknown,East Midlands,0,SMS,Open
DCUST005744,DSC002,2023-04-01,Early Arrears,151.17,Low,2,0-30,Unknown,West Midlands,0,SMS,Broken Plan
DCUST005745,DSC005,2022-07-12,Recoveries,1883.52,High,403,365+,35-44,London,0,Letter,No Engagement
DCUST005746,DSC003,2022-09-13,Late Arrears,2885.94,High,161,91-180,55+,South East,0,SMS,No Engagement
DCUST005747,DSC005,2023-03-28,Early Arrears,195.76,Low,26,0-30,25-34,South East,1,SMS,No Engagement
DCUST005748,DSC001,2022-12-13,Late Arrears,821.01,Medium,89,31-90,45-54,West Midlands,0,SMS,No Engagement
DCUST005749,DSC003,2023-01-26,Late Arrears,819.76,Medium,125,91-180,18-24,Yorkshire,0,SMS,No Engagement
DCUST005750,DSC001,2023-04-21,Early Arrears,676.46,Medium,23,0-30,35-44,Scotland,0,Letter,No Engagement
DCUST005751,DSC003,2023-05-11,Late Arrears,223.27,Low,208,181-365,35-44,London,0,SMS,No Engagement
DCUST005752,DSC001,2022-11-08,Early Arrears,59.01,Low,72,31-90,55+,South East,0,Letter,No Engagement
DCUST005753,DSC001,2022-07-26,Recoveries,368.72,Medium,259,181-365,18-24,South West,0,Email,No Engagement
DCUST005754,DSC002,2022-11-12,Early Arrears,164.74,Low,71,31-90,45-54,South West,0,SMS,Open
DCUST005755,DSC001,2023-04-07,Late Arrears,128.44,Low,51,31-90,35-44,West Midlands,0,SMS,Open
DCUST005756,DSC001,2022-11-07,Late Arrears,107.13,Low,254,181-365,25-34,West Midlands,0,Email,Paid
DCUST005757,DSC010,2022-06-27,Early Arrears,999.37,Medium,68,31-90,45-54,London,0,Email,Open
DCUST005758,DSC007,2022-09-22,Early Arrears,124.26,Low,22,0-30,35-44,Yorkshire,0,Email,No Engagement
DCUST005759,DSC007,2022-08-09,Purchased Debt,235.19,Low,713,365+,35-44,Wales,0,Email,Open
DCUST005760,DSC001,2023-02-03,Purchased Debt,92.19,Low,782,365+,25-34,North West,0,SMS,Open
DCUST005761,DSC009,2023-03-08,Late Arrears,918.46,Medium,136,91-180,45-54,South West,0,Letter,No Engagement
DCUST005762,DSC007,2022-08-09,Recoveries,2225.5,High,669,365+,35-44,Scotland,0,Email,No Engagement
DCUST005763,DSC001,2023-03-26,Purchased Debt,141.12,Low,668,365+,45-54,Northern Ireland,0,SMS,Open
DCUST005764,DSC002,2022-09-13,Purchased Debt,2644.86,High,91,91-180,25-34,Wales,0,Email,No Engagement
DCUST005765,DSC005,2022-09-19,Recoveries,280.15,Medium,162,91-180,25-34,North West,0,Email,No Engagement
DCUST005766,DSC003,2023-04-17,Early Arrears,2703.52,High,79,31-90,35-44,West Midlands,1,SMS,Open
DCUST005767,DSC001,2023-04-21,Early Arrears,3320.27,Very High,25,0-30,Unknown,South East,0,Email,Open
DCUST005768,DSC005,2022-08-11,Recoveries,1596.59,High,145,91-180,35-44,Wales,0,Email,No Engagement
DCUST005769,DSC001,2022-07-30,Early Arrears,353.86,Medium,20,0-30,45-54,West Midlands,0,SMS,Open
DCUST005770,DSC002,2022-09-09,Late Arrears,764.43,Medium,133,91-180,25-34,London,0,SMS,Open
DCUST005771,DSC009,2023-01-22,Recoveries,6200.13,Very High,495,365+,45-54,London,0,SMS,No Engagement
DCUST005772,DSC009,2023-04-30,Legal Collections,940.03,Medium,206,181-365,35-44,South East,0,Letter,No Engagement
DCUST005773,DSC001,2022-06-13,Late Arrears,160.85,Low,170,91-180,35-44,Scotland,0,SMS,No Engagement
DCUST005774,DSC005,2022-11-23,Recoveries,2741.24,High,241,181-365,55+,London,0,SMS,Open
DCUST005775,DSC002,2023-01-09,Purchased Debt,6593.51,Very High,401,365+,55+,South East,1,SMS,Open
DCUST005776,DSC001,2022-10-07,Recoveries,6803.65,Very High,242,181-365,35-44,Wales,0,SMS,No Engagement
DCUST005777,DSC005,2022-12-08,Early Arrears,209.69,Low,6,0-30,25-34,Scotland,0,Email,Open
DCUST005778,DSC004,2023-04-24,Late Arrears,893.37,Medium,365,181-365,25-34,South West,0,SMS,Open
DCUST005779,DSC001,2022-06-29,Late Arrears,1893.29,High,213,181-365,18-24,South East,0,SMS,No Engagement
DCUST005780,DSC006,2023-04-21,Late Arrears,613.78,Medium,42,31-90,45-54,North West,1,Email,Paid
DCUST005781,DSC003,2023-03-16,Legal Collections,2759.67,High,420,365+,,North West,0,SMS,Open
DCUST005782,DSC010,2022-09-09,Early Arrears,244.88,Low,7,0-30,35-44,North West,0,Email,No Engagement
DCUST005783,DSC001,2022-12-07,Early Arrears,82.99,Low,127,91-180,25-34,Wales,0,SMS,Open
DCUST005784,DSC004,2022-09-07,Recoveries,1017.93,High,319,181-365,18-24,South West,0,Email,No Engagement
DCUST005785,DSC007,2023-05-21,Recoveries,188.32,Low,257,181-365,55+,East Midlands,0,SMS,Open
DCUST005786,DSC002,2023-03-19,Late Arrears,100.72,Low,64,31-90,25-34,West Midlands,0,SMS,Open
DCUST005787,DSC001,2022-08-14,Purchased Debt,200.5,Low,541,365+,25-34,North East,0,Email,No Engagement
DCUST005788,DSC006,2022-09-19,Recoveries,2042.07,High,180,91-180,45-54,London,0,SMS,No Engagement
DCUST005789,DSC008,2022-06-15,Recoveries,65.69,Low,893,365+,18-24,Yorkshire,0,SMS,No Engagement
DCUST005790,DSC006,2022-08-07,Late Arrears,679.61,Medium,121,91-180,18-24,South East,0,Email,No Engagement
DCUST005791,DSC007,2023-03-17,Purchased Debt,780.44,Medium,317,181-365,35-44,West Midlands,0,Email,No Engagement
DCUST005792,DSC004,2023-05-08,Legal Collections,2663.2,High,128,91-180,25-34,North East,0,SMS,No Engagement
DCUST005793,DSC004,2023-02-17,Recoveries,897.44,Medium,179,91-180,18-24,London,0,Letter,No Engagement
DCUST005794,DSC003,2023-02-07,Recoveries,957.73,Medium,772,365+,25-34,Northern Ireland,0,SMS,No Engagement
DCUST005795,DSC009,2022-12-26,Late Arrears,318.21,Medium,172,91-180,35-44,Scotland,0,SMS,No Engagement
DCUST005796,DSC001,2023-03-30,Early Arrears,162.79,Low,30,0-30,25-34,Yorkshire,0,Email,No Engagement
DCUST005797,DSC001,2022-09-17,Early Arrears,907.46,Medium,22,0-30,25-34,South East,0,SMS,Open
DCUST005798,DSC003,2022-09-24,Early Arrears,984.01,Medium,1,0-30,25-34,West Midlands,0,SMS,Broken Plan
DCUST005799,DSC003,2022-12-24,Purchased Debt,844.46,Medium,763,365+,35-44,West Midlands,0,SMS,Open
DCUST005800,DSC010,2023-05-17,Late Arrears,2064.92,High,38,31-90,45-54,East Midlands,0,Email,No Engagement
DCUST005801,DSC004,2022-11-30,Purchased Debt,77.97,Low,251,181-365,55+,London,0,Letter,No Engagement
DCUST005802,DSC006,2022-07-17,Recoveries,7271.12,Very High,332,181-365,45-54,Wales,0,SMS,No Engagement
DCUST005803,DSC008,2022-10-16,Late Arrears,1387.18,High,41,31-90,55+,South West,0,SMS,No Engagement
DCUST005804,DSC001,2022-07-02,Late Arrears,305.75,Medium,151,91-180,45-54,West Midlands,0,SMS,Open
DCUST005805,DSC004,2023-04-26,Early Arrears,520.3,Medium,150,91-180,18-24,Scotland,0,Email,No Engagement
DCUST005806,DSC006,2022-10-04,Recoveries,307.18,Medium,194,181-365,25-34,London,0,SMS,No Engagement
DCUST005807,DSC001,2022-08-29,Recoveries,408.56,Medium,267,181-365,25-34,Scotland,0,SMS,Open
DCUST005808,DSC005,2022-12-04,Purchased Debt,785.2,Medium,353,181-365,,Yorkshire,0,Email,No Engagement
DCUST005809,DSC009,2022-09-08,Late Arrears,326.2,Medium,285,181-365,35-44,South East,0,Email,Open
DCUST005810,DSC005,2023-01-19,Early Arrears,402.95,Medium,18,0-30,18-24,South West,0,Email,Open
DCUST005811,DSC006,2022-10-06,Recoveries,567.56,Medium,99,91-180,35-44,London,0,SMS,No Engagement
DCUST005812,DSC004,2023-03-12,Early Arrears,650.47,Medium,105,91-180,25-34,North East,0,SMS,Open
DCUST005813,DSC001,2023-04-24,Late Arrears,421.03,Medium,116,91-180,45-54,Wales,1,Letter,No Engagement
DCUST005814,DSC001,2022-06-01,Recoveries,2412.95,High,129,91-180,45-54,North West,0,SMS,No Engagement
DCUST005815,DSC001,2022-12-26,Late Arrears,569.27,Medium,259,181-365,35-44,London,0,SMS,No Engagement
DCUST005816,DSC008,2022-09-14,Early Arrears,54.12,Low,77,31-90,25-34,Scotland,0,Email,Open
DCUST005817,DSC002,2023-04-19,Late Arrears,116.5,Low,109,91-180,18-24,Northern Ireland,0,SMS,No Engagement
DCUST005818,DSC001,2023-04-01,Late Arrears,111.53,Low,158,91-180,35-44,South West,0,SMS,Paid
DCUST005819,DSC001,2023-01-03,Early Arrears,164.06,Low,11,0-30,35-44,London,0,SMS,Open
DCUST005820,DSC001,2022-07-18,Purchased Debt,271.43,Medium,376,365+,25-34,London,0,Email,No Engagement
DCUST005821,DSC004,2022-06-07,Early Arrears,152.92,Low,65,31-90,25-34,South West,0,Email,No Engagement
DCUST005822,DSC001,2023-05-21,Recoveries,1187.81,High,120,91-180,35-44,South East,0,Email,Open
DCUST005823,DSC003,2022-06-22,Early Arrears,228.78,Low,76,31-90,18-24,West Midlands,0,SMS,No Engagement
DCUST005824,DSC005,2023-01-19,Late Arrears,197.44,Low,284,181-365,25-34,Yorkshire,1,Email,No Engagement
DCUST005825,DSC002,2023-03-01,Recoveries,427.46,Medium,314,181-365,25-34,North West,0,Email,Open
DCUST005826,DSC005,2023-04-20,Recoveries,232.59,Low,179,91-180,25-34,London,0,Letter,No Engagement
DCUST005827,DSC007,2023-01-15,Legal Collections,991.62,Medium,236,181-365,55+,Yorkshire,1,SMS,No Engagement
DCUST005828,DSC003,2022-12-01,Legal Collections,2072.39,High,138,91-180,35-44,West Midlands,0,SMS,No Engagement
DCUST005829,DSC004,2022-11-08,Recoveries,220.7,Low,312,181-365,35-44,London,0,SMS,Open
DCUST005830,DSC002,2023-01-03,Late Arrears,257.27,Medium,158,91-180,35-44,London,0,SMS,Plan Active
DCUST005831,DSC006,2023-03-21,Late Arrears,725.27,Medium,89,31-90,25-34,London,0,SMS,No Engagement
DCUST005832,DSC005,2023-02-10,Purchased Debt,634.38,Medium,120,91-180,25-34,Yorkshire,0,SMS,No Engagement
DCUST005833,DSC002,2022-06-29,Late Arrears,1175.47,High,107,91-180,18-24,Wales,0,Letter,No Engagement
DCUST005834,DSC006,2023-02-13,Early Arrears,76.23,Low,91,91-180,45-54,South East,0,SMS,Plan Active
DCUST005835,DSC001,2022-12-05,Late Arrears,363.18,Medium,95,91-180,45-54,North East,0,Email,No Engagement
DCUST005836,DSC004,2022-10-20,Late Arrears,314.67,Medium,55,31-90,35-44,South West,0,SMS,Open
DCUST005837,DSC004,2022-08-22,Late Arrears,165.14,Low,114,91-180,45-54,Yorkshire,0,SMS,No Engagement
DCUST005838,DSC004,2022-10-11,Early Arrears,851.86,Medium,10,0-30,55+,West Midlands,0,SMS,No Engagement
DCUST005839,DSC001,2023-01-24,Early Arrears,1478.44,High,25,0-30,18-24,South East,0,SMS,No Engagement
DCUST005840,DSC002,2023-01-01,Early Arrears,2140.47,High,11,0-30,18-24,Wales,0,SMS,Open
DCUST005841,DSC009,2022-06-06,Late Arrears,998.81,Medium,180,91-180,55+,North West,0,Email,No Engagement
DCUST005842,DSC002,2022-12-11,Early Arrears,197.46,Low,29,0-30,35-44,Wales,0,SMS,No Engagement
DCUST005843,DSC003,2023-03-27,Early Arrears,215.54,Low,28,0-30,35-44,Wales,0,Email,No Engagement
DCUST005844,DSC003,2022-12-25,Early Arrears,881.39,Medium,5,0-30,18-24,Northern Ireland,0,SMS,Open
DCUST005845,DSC002,2023-01-14,Recoveries,232.75,Low,159,91-180,55+,Scotland,0,Email,No Engagement
DCUST005846,DSC001,2023-04-09,Early Arrears,99.35,Low,97,91-180,45-54,South West,0,Email,No Engagement
DCUST005847,DSC004,2023-02-23,Early Arrears,114.09,Low,70,31-90,25-34,Northern Ireland,0,SMS,Open
DCUST005848,DSC001,2022-09-12,Late Arrears,2727.58,High,140,91-180,25-34,West Midlands,0,SMS,Open
DCUST005849,DSC005,2022-11-18,Late Arrears,421.17,Medium,283,181-365,35-44,East Midlands,0,SMS,Open
DCUST005850,DSC002,2022-10-10,Early Arrears,159.39,Low,83,31-90,55+,North West,0,Letter,Open
DCUST005851,DSC009,2022-09-03,Legal Collections,828.95,Medium,123,91-180,25-34,Yorkshire,0,SMS,No Engagement
DCUST005852,DSC003,2023-05-08,Purchased Debt,149.53,Low,234,181-365,45-54,Yorkshire,0,SMS,No Engagement
DCUST005853,DSC002,2022-11-01,Recoveries,2079.2,High,366,365+,35-44,North West,0,SMS,Open
DCUST005854,DSC007,2022-06-24,Legal Collections,125.69,Low,131,91-180,25-34,South West,0,Email,No Engagement
DCUST005855,DSC002,2023-02-17,Recoveries,2925.92,High,341,181-365,18-24,South West,1,SMS,Open
DCUST005856,DSC010,2022-09-22,Legal Collections,1023.78,High,190,181-365,55+,North West,0,Email,No Engagement
DCUST005857,DSC001,2023-02-12,Late Arrears,455.59,Medium,261,181-365,18-24,South East,0,Email,Broken Plan
DCUST005858,DSC002,2023-04-15,Early Arrears,569.77,Medium,35,31-90,25-34,London,0,Email,No Engagement
DCUST005859,DSC007,2022-11-19,Legal Collections,7521.9,Very High,282,181-365,35-44,London,0,SMS,No Engagement
DCUST005860,DSC001,2023-05-04,Legal Collections,281.3,Medium,461,365+,35-44,West Midlands,0,Letter,Open
DCUST005861,DSC003,2023-03-27,Late Arrears,62.9,Low,126,91-180,35-44,Scotland,0,Letter,No Engagement
DCUST005862,DSC009,2023-05-20,Late Arrears,4155.14,Very High,97,91-180,25-34,Wales,0,SMS,No Engagement
DCUST005863,DSC005,2022-12-25,Recoveries,587.14,Medium,148,91-180,45-54,Wales,0,SMS,No Engagement
DCUST005864,DSC003,2023-02-09,Recoveries,140.33,Low,274,181-365,25-34,North West,1,SMS,Open
DCUST005865,DSC005,2022-08-14,Early Arrears,172.47,Low,55,31-90,35-44,North East,1,SMS,No Engagement
DCUST005866,DSC002,2022-07-19,Early Arrears,71.31,Low,88,31-90,25-34,London,0,SMS,Broken Plan
DCUST005867,DSC003,2023-03-27,Late Arrears,207.94,Low,126,91-180,35-44,South West,0,Email,No Engagement
DCUST005868,DSC004,2022-11-19,Recoveries,2275.26,High,239,181-365,25-34,North West,0,SMS,No Engagement
DCUST005869,DSC001,2023-03-21,Late Arrears,108.49,Low,178,91-180,55+,East Midlands,0,Email,Open
DCUST005870,DSC001,2023-01-13,Late Arrears,213.94,Low,272,181-365,18-24,South West,0,Letter,No Engagement
DCUST005871,DSC010,2023-05-24,Early Arrears,225.29,Low,49,31-90,45-54,South East,1,SMS,No Engagement
DCUST005872,DSC001,2022-07-13,Late Arrears,94.68,Low,66,31-90,45-54,South East,0,SMS,No Engagement
DCUST005873,DSC001,2023-05-30,Recoveries,636.01,Medium,152,91-180,55+,North West,0,SMS,Open
DCUST005874,DSC007,2022-09-13,Purchased Debt,135.55,Low,630,365+,25-34,Scotland,0,SMS,No Engagement
DCUST005875,DSC002,2022-07-25,Late Arrears,887.98,Medium,181,181-365,35-44,South West,1,Email,No Engagement
DCUST005876,DSC010,2022-12-30,Late Arrears,709.15,Medium,52,31-90,55+,Yorkshire,1,SMS,No Engagement
DCUST005877,DSC001,2023-02-25,Recoveries,660.78,Medium,417,365+,35-44,West Midlands,0,SMS,No Engagement
DCUST005878,DSC003,2022-06-12,Early Arrears,2304.14,High,36,31-90,55+,North East,0,Letter,No Engagement
DCUST005879,DSC001,2022-10-17,Early Arrears,496.44,Medium,23,0-30,25-34,Yorkshire,0,Email,No Engagement
DCUST005880,DSC005,2023-04-23,Late Arrears,779.07,Medium,162,91-180,25-34,London,0,Letter,Open
DCUST005881,DSC001,2022-12-31,Early Arrears,533.2,Medium,152,91-180,18-24,South West,0,Email,No Engagement
DCUST005882,DSC005,2022-06-16,Early Arrears,613.09,Medium,25,0-30,35-44,West Midlands,0,SMS,Paid
DCUST005883,DSC006,2023-05-25,Recoveries,166.74,Low,178,91-180,25-34,South East,0,Email,No Engagement
DCUST005884,DSC003,2022-08-04,Late Arrears,517.3,Medium,173,91-180,35-44,Yorkshire,0,SMS,No Engagement
DCUST005885,DSC003,2023-01-11,Late Arrears,957.11,Medium,77,31-90,25-34,Yorkshire,0,SMS,Broken Plan
DCUST005886,DSC007,2022-11-12,Late Arrears,51.22,Low,79,31-90,25-34,East Midlands,0,SMS,No Engagement
DCUST005887,DSC001,2022-07-11,Late Arrears,555.81,Medium,138,91-180,35-44,West Midlands,0,SMS,No Engagement
DCUST005888,DSC010,2023-05-26,Late Arrears,118.72,Low,47,31-90,18-24,Northern Ireland,0,SMS,No Engagement
DCUST005889,DSC005,2022-07-09,Recoveries,344.41,Medium,299,181-365,25-34,East Midlands,0,SMS,No Engagement
DCUST005890,DSC008,2022-09-30,Late Arrears,2247.46,High,219,181-365,25-34,South West,0,SMS,Open
DCUST005891,DSC010,2022-08-07,Early Arrears,208.03,Low,14,0-30,25-34,North West,0,SMS,No Engagement
DCUST005892,DSC005,2022-11-06,Late Arrears,2747.5,High,75,31-90,18-24,South East,0,SMS,No Engagement
DCUST005893,DSC004,2023-02-12,Recoveries,635.0,Medium,332,181-365,35-44,London,0,Letter,Open
DCUST005894,DSC001,2023-02-28,Early Arrears,73.54,Low,25,0-30,55+,Scotland,0,SMS,Open
DCUST005895,DSC001,2022-11-04,Legal Collections,866.11,Medium,223,181-365,25-34,London,0,Letter,Open
DCUST005896,DSC010,2022-11-08,Late Arrears,2364.0,High,61,31-90,35-44,London,0,Email,No Engagement
DCUST005897,DSC001,2023-03-10,Late Arrears,161.01,Low,50,31-90,55+,Wales,0,SMS,No Engagement
DCUST005898,DSC004,2022-12-01,Recoveries,915.83,Medium,364,181-365,35-44,North West,0,SMS,Paid
DCUST005899,DSC007,2022-07-23,Recoveries,184.32,Low,112,91-180,45-54,South East,1,SMS,Open
DCUST005900,DSC004,2022-06-09,Purchased Debt,682.28,Medium,719,365+,25-34,Scotland,0,Letter,Open
DCUST005901,DSC001,2023-01-18,Recoveries,224.65,Low,361,181-365,25-34,London,0,SMS,Open
DCUST005902,DSC005,2022-09-07,Early Arrears,234.17,Low,86,31-90,35-44,Wales,0,Email,Paid
DCUST005903,DSC001,2023-05-22,Recoveries,429.66,Medium,155,91-180,,Wales,0,SMS,No Engagement
DCUST005904,DSC004,2023-02-20,Early Arrears,120.51,Low,7,0-30,55+,North West,0,Email,Open
DCUST005905,DSC001,2022-08-01,Early Arrears,53.76,Low,21,0-30,18-24,North West,1,Email,Paid
DCUST005906,DSC003,2023-01-21,Legal Collections,810.19,Medium,107,91-180,35-44,London,0,SMS,No Engagement
DCUST005907,DSC010,2022-10-03,Purchased Debt,3399.54,Very High,665,365+,25-34,West Midlands,0,SMS,No Engagement
DCUST005908,DSC001,2022-06-12,Late Arrears,1586.68,High,78,31-90,35-44,London,0,SMS,Open
DCUST005909,DSC001,2023-01-27,Recoveries,238.47,Low,180,91-180,35-44,London,0,SMS,No Engagement
DCUST005910,DSC001,2022-10-05,Recoveries,762.8,Medium,195,181-365,25-34,Wales,0,Email,Open
DCUST005911,DSC010,2022-06-06,Early Arrears,943.05,Medium,57,31-90,55+,West Midlands,1,Letter,No Engagement
DCUST005912,DSC005,2023-01-02,Early Arrears,208.29,Low,3,0-30,45-54,London,0,SMS,No Engagement
DCUST005913,DSC005,2022-10-06,Early Arrears,510.46,Medium,18,0-30,25-34,South West,0,SMS,Paid
DCUST005914,DSC001,2023-02-28,Purchased Debt,2822.0,High,667,365+,45-54,North East,1,SMS,Open
DCUST005915,DSC001,2022-12-14,Late Arrears,239.48,Low,227,181-365,55+,South West,0,Email,Open
