payment_id,customer_id,client_id,payment_date,payment_amount,payment_method,payment_type,payment_status,days_to_payment
PAY0001430,DCUST006256,DSC001,2023-03-13,310.01,Card,One-off,Failed,1
PAY0001431,DCUST006266,DSC001,2023-01-19,267.33,Open Banking,Plan Instalment,Successful,7
PAY0001432,DCUST006266,DSC001,2023-02-19,269.66,Open Banking,Plan Instalment,Failed,38
PAY0001433,DCUST006266,DSC001,2023-03-19,273.41,Direct Debit,Plan Instalment,Reversed,66
PAY0001434,DCUST006273,DSC008,2023-02-07,125.06,Open Banking,One-off,Successful,3
PAY0001435,DCUST006278,DSC001,2022-10-17,79.11,Open Banking,One-off,Successful,12
PAY0001436,DCUST006285,DSC005,2023-01-20,121.39,Card,One-off,Successful,3
PAY0001437,DCUST006318,DSC004,2023-05-25,313.31,Direct Debit,Plan Instalment,Successful,4
PAY0001438,DCUST006318,DSC004,2023-06-25,331.06,Open Banking,Plan Instalment,Successful,35
PAY0001439,DCUST006325,DSC004,2022-07-20,158.36,Open Banking,One-off,Successful,2
PAY0001440,DCUST006328,DSC004,2022-09-13,140.33,Open Banking,Plan Instalment,Successful,9
PAY0001441,DCUST006328,DSC004,2022-10-13,144.96,Card,Plan Instalment,Successful,39
PAY0001442,DCUST006331,DSC007,2022-08-22,286.41,Card,One-off,Successful,6
PAY0001443,DCUST006340,DSC008,2022-10-22,87.94,Direct Debit,One-off,Successful,11
PAY0001444,DCUST006346,DSC005,2023-03-02,131.46,Open Banking,Plan Instalment,Successful,12
PAY0001445,DCUST006346,DSC005,2023-04-02,122.61,Open Banking,Plan Instalment,Successful,43
PAY0001446,DCUST006347,DSC004,2022-09-09,187.42,Open Banking,One-off,Successful,4
PAY0001447,DCUST006348,DSC003,2023-03-22,165.61,Card,One-off,Successful,7
PAY0001448,DCUST006374,DSC003,2023-05-29,78.64,Card,One-off,Successful,15
PAY0001449,DCUST006378,DSC003,2023-04-09,299.39,Open Banking,One-off,Successful,1
PAY0001450,DCUST006382,DSC001,2022-08-05,23.09,Open Banking,Plan Instalment,Successful,4
PAY0001451,DCUST006382,DSC001,2022-09-05,23.82,Direct Debit,Plan Instalment,Successful,35
PAY0001452,DCUST006383,DSC006,2022-12-24,297.65,Card,One-off,Successful,1
PAY0001453,DCUST006387,DSC003,2023-02-25,100.33,Card,One-off,Successful,11
PAY0001454,DCUST006389,DSC005,2022-11-19,93.12,Direct Debit,Plan Instalment,Failed,3
PAY0001455,DCUST006389,DSC005,2022-12-19,90.14,Open Banking,Plan Instalment,Successful,33
PAY0001456,DCUST006389,DSC005,2023-01-19,89.15,Card,Plan Instalment,Successful,64
PAY0001457,DCUST006389,DSC005,2023-02-19,93.04,Direct Debit,Plan Instalment,Successful,95
PAY0001458,DCUST006389,DSC005,2023-03-19,88.23,Direct Debit,Plan Instalment,Successful,123
PAY0001459,DCUST006389,DSC005,2023-04-19,86.04,Direct Debit,Plan Instalment,Successful,154
PAY0001460,DCUST006389,DSC005,2023-05-19,88.37,Direct Debit,Plan Instalment,Successful,184
PAY0001461,DCUST006389,DSC005,2023-06-19,89.94,Direct Debit,Plan Instalment,Successful,215
PAY0001462,DCUST006408,DSC001,2022-11-12,76.48,Direct Debit,Plan Instalment,Successful,10
PAY0001463,DCUST006408,DSC001,2022-12-12,76.32,Direct Debit,Plan Instalment,Successful,40
PAY0001464,DCUST006408,DSC001,2023-01-12,74.92,Direct Debit,Plan Instalment,Successful,71
PAY0001465,DCUST006410,DSC003,2023-03-21,92.9,Open Banking,Plan Instalment,Successful,2
PAY0001466,DCUST006416,DSC010,2023-02-19,65.91,Open Banking,Plan Instalment,Successful,18
PAY0001467,DCUST006416,DSC010,2023-03-19,62.17,Direct Debit,Plan Instalment,Successful,46
PAY0001468,DCUST006416,DSC010,2023-04-19,64.57,Open Banking,Plan Instalment,Successful,77
PAY0001469,DCUST006416,DSC010,2023-05-19,66.01,Open Banking,Plan Instalment,Successful,107
PAY0001470,DCUST006416,DSC010,2023-06-19,64.07,Open Banking,Plan Instalment,Successful,138
PAY0001471,DCUST006422,DSC009,2023-02-17,78.3,Card,One-off,Successful,4
PAY0001472,DCUST006425,DSC008,2023-02-18,66.92,Card,One-off,Successful,3
PAY0001473,DCUST006436,DSC005,2022-07-27,179.21,Card,One-off,Successful,7
PAY0001474,DCUST006445,DSC004,2023-03-23,132.66,Card,Plan Instalment,Successful,7
PAY0001475,DCUST006445,DSC004,2023-04-23,132.86,Direct Debit,Plan Instalment,Reversed,38
PAY0001476,DCUST006445,DSC004,2023-05-23,137.45,Direct Debit,Plan Instalment,Successful,68
PAY0001477,DCUST006445,DSC004,2023-06-23,126.45,Open Banking,Plan Instalment,Failed,99
PAY0001478,DCUST006467,DSC001,2022-08-26,61.16,Direct Debit,Plan Instalment,Successful,17
PAY0001479,DCUST006467,DSC001,2022-09-26,63.15,Direct Debit,Plan Instalment,Successful,48
PAY0001480,DCUST006472,DSC006,2022-07-15,237.17,Card,Plan Instalment,Successful,3
PAY0001481,DCUST006472,DSC006,2022-08-15,242.36,Direct Debit,Plan Instalment,Successful,34
PAY0001482,DCUST006472,DSC006,2022-09-15,252.49,Open Banking,Plan Instalment,Successful,65
PAY0001483,DCUST006482,DSC001,2022-09-07,335.54,Card,One-off,Failed,4
PAY0001484,DCUST006484,DSC004,2022-12-04,43.37,Direct Debit,Plan Instalment,Successful,3
PAY0001485,DCUST006484,DSC004,2023-01-04,46.83,Direct Debit,Plan Instalment,Successful,34
PAY0001486,DCUST006484,DSC004,2023-02-04,46.93,Direct Debit,Plan Instalment,Successful,65
PAY0001487,DCUST006496,DSC001,2022-07-30,173.14,Direct Debit,Plan Instalment,Successful,12
PAY0001488,DCUST006496,DSC001,2022-08-30,171.59,Direct Debit,Plan Instalment,Successful,43
PAY0001489,DCUST006496,DSC001,2022-09-30,166.75,Direct Debit,Plan Instalment,Successful,74
PAY0001490,DCUST006499,DSC010,2022-09-20,36.41,Card,Plan Instalment,Successful,1
PAY0001491,DCUST006506,DSC003,2023-01-18,181.3,Card,One-off,Successful,28
PAY0001492,DCUST006516,DSC007,2023-05-22,359.04,Card,One-off,Successful,7
PAY0001493,DCUST006523,DSC003,2023-01-31,68.73,Card,One-off,Successful,6
PAY0001494,DCUST006530,DSC001,2022-12-19,94.77,Direct Debit,Plan Instalment,Successful,11
PAY0001495,DCUST006530,DSC001,2023-01-19,92.28,Direct Debit,Plan Instalment,Failed,42
PAY0001496,DCUST006530,DSC001,2023-02-19,94.6,Card,Plan Instalment,Successful,73
PAY0001497,DCUST006531,DSC001,2022-07-22,337.01,Open Banking,One-off,Successful,0
PAY0001498,DCUST006532,DSC007,2022-11-17,434.57,Open Banking,One-off,Successful,3
PAY0001499,DCUST006551,DSC005,2022-07-05,1249.59,Card,One-off,Successful,12
PAY0001500,DCUST006566,DSC004,2023-05-09,119.13,Card,One-off,Successful,13
PAY0001501,DCUST006601,DSC001,2022-12-15,226.62,Card,One-off,Successful,13
PAY0001502,DCUST006602,DSC001,2022-11-01,58.08,Open Banking,Plan Instalment,Successful,0
PAY0001503,DCUST006602,DSC001,2022-12-01,56.54,Card,Plan Instalment,Successful,30
PAY0001504,DCUST006602,DSC001,2023-01-01,58.31,Card,Plan Instalment,Successful,61
PAY0001505,DCUST006602,DSC001,2023-02-01,54.84,Direct Debit,Plan Instalment,Successful,92
PAY0001506,DCUST006602,DSC001,2023-03-01,56.36,Open Banking,Plan Instalment,Successful,120
PAY0001507,DCUST006602,DSC001,2023-04-01,56.08,Direct Debit,Plan Instalment,Successful,151
PAY0001508,DCUST006602,DSC001,2023-05-01,54.93,Direct Debit,Plan Instalment,Successful,181
PAY0001509,DCUST006607,DSC004,2023-04-22,186.63,Card,One-off,Successful,14
PAY0001510,DCUST006640,DSC008,2023-01-23,114.75,Card,One-off,Successful,3
PAY0001511,DCUST006644,DSC005,2022-06-25,362.61,Card,One-off,Successful,1
PAY0001512,DCUST006648,DSC001,2022-09-03,78.7,Open Banking,Plan Instalment,Successful,2
PAY0001513,DCUST006648,DSC001,2022-10-03,76.2,Direct Debit,Plan Instalment,Successful,32
PAY0001514,DCUST006649,DSC007,2023-02-04,212.53,Open Banking,One-off,Successful,4
PAY0001515,DCUST006668,DSC001,2022-08-10,31.03,Direct Debit,Plan Instalment,Successful,5
PAY0001516,DCUST006668,DSC001,2022-09-10,29.98,Direct Debit,Plan Instalment,Successful,36
PAY0001517,DCUST006668,DSC001,2022-10-10,30.77,Open Banking,Plan Instalment,Successful,66
PAY0001518,DCUST006668,DSC001,2022-11-10,29.35,Direct Debit,Plan Instalment,Failed,97
PAY0001519,DCUST006672,DSC001,2022-10-28,93.96,Open Banking,One-off,Successful,2
PAY0001520,DCUST006677,DSC002,2023-03-17,108.14,Card,Plan Instalment,Successful,14
PAY0001521,DCUST006677,DSC002,2023-04-17,98.32,Direct Debit,Plan Instalment,Successful,45
PAY0001522,DCUST006677,DSC002,2023-05-17,104.44,Open Banking,Plan Instalment,Successful,75
PAY0001523,DCUST006677,DSC002,2023-06-17,106.4,Direct Debit,Plan Instalment,Successful,106
PAY0001524,DCUST006688,DSC002,2022-10-29,147.14,Direct Debit,Plan Instalment,Successful,8
PAY0001525,DCUST006688,DSC002,2022-11-29,145.06,Open Banking,Plan Instalment,Successful,39
PAY0001526,DCUST006688,DSC002,2022-12-29,143.73,Open Banking,Plan Instalment,Successful,69
PAY0001527,DCUST006688,DSC002,2023-01-29,149.38,Direct Debit,Plan Instalment,Successful,100
PAY0001528,DCUST006688,DSC002,2023-02-28,146.55,Direct Debit,Plan Instalment,Successful,130
PAY0001529,DCUST006698,DSC005,2022-11-04,85.29,Direct Debit,Plan Instalment,Successful,9
PAY0001530,DCUST006698,DSC005,2022-12-04,86.24,Direct Debit,Plan Instalment,Successful,39
PAY0001531,DCUST006698,DSC005,2023-01-04,89.56,Card,Plan Instalment,Successful,70
PAY0001532,DCUST006698,DSC005,2023-02-04,83.61,Direct Debit,Plan Instalment,Successful,101
PAY0001533,DCUST006698,DSC005,2023-03-04,88.16,Card,Plan Instalment,Successful,129
PAY0001534,DCUST006698,DSC005,2023-04-04,85.69,Open Banking,Plan Instalment,Successful,160
PAY0001535,DCUST006698,DSC005,2023-05-04,84.15,Open Banking,Plan Instalment,Successful,190
PAY0001536,DCUST006710,DSC008,2022-09-28,81.73,Open Banking,One-off,Successful,4
PAY0001537,DCUST006713,DSC002,2023-03-21,110.46,Card,Plan Instalment,Successful,15
PAY0001538,DCUST006714,DSC002,2022-10-25,468.39,Card,One-off,Successful,0
PAY0001539,DCUST006727,DSC009,2023-05-04,105.75,Open Banking,Plan Instalment,Successful,13
PAY0001540,DCUST006732,DSC008,2022-12-08,120.01,Direct Debit,Plan Instalment,Successful,2
PAY0001541,DCUST006732,DSC008,2023-01-08,114.5,Direct Debit,Plan Instalment,Successful,33
PAY0001542,DCUST006733,DSC002,2022-11-11,72.91,Direct Debit,Plan Instalment,Successful,0
PAY0001543,DCUST006733,DSC002,2022-12-11,75.99,Open Banking,Plan Instalment,Successful,30
PAY0001544,DCUST006733,DSC002,2023-01-11,74.45,Direct Debit,Plan Instalment,Successful,61
PAY0001545,DCUST006733,DSC002,2023-02-11,73.29,Card,Plan Instalment,Successful,92
PAY0001546,DCUST006733,DSC002,2023-03-11,77.82,Direct Debit,Plan Instalment,Failed,120
PAY0001547,DCUST006733,DSC002,2023-04-11,76.66,Direct Debit,Plan Instalment,Successful,151
PAY0001548,DCUST006733,DSC002,2023-05-11,76.72,Direct Debit,Plan Instalment,Successful,181
PAY0001549,DCUST006736,DSC005,2023-01-06,255.65,Open Banking,One-off,Successful,2
PAY0001550,DCUST006761,DSC002,2022-11-09,57.41,Card,Plan Instalment,Successful,1
PAY0001551,DCUST006761,DSC002,2022-12-09,54.46,Direct Debit,Plan Instalment,Successful,31
PAY0001552,DCUST006761,DSC002,2023-01-09,55.85,Open Banking,Plan Instalment,Successful,62
PAY0001553,DCUST006761,DSC002,2023-02-09,54.97,Direct Debit,Plan Instalment,Successful,93
PAY0001554,DCUST006765,DSC008,2022-08-31,164.76,Direct Debit,Plan Instalment,Failed,1
PAY0001555,DCUST006765,DSC008,2022-09-30,169.17,Direct Debit,Plan Instalment,Failed,31
PAY0001556,DCUST006765,DSC008,2022-10-31,175.51,Card,Plan Instalment,Successful,62
PAY0001557,DCUST006765,DSC008,2022-11-30,179.2,Open Banking,Plan Instalment,Successful,92
PAY0001558,DCUST006765,DSC008,2022-12-31,169.21,Open Banking,Plan Instalment,Successful,123
PAY0001559,DCUST006766,DSC004,2022-11-13,134.28,Open Banking,One-off,Successful,22
PAY0001560,DCUST006770,DSC001,2023-01-07,232.52,Open Banking,Plan Instalment,Successful,1
PAY0001561,DCUST006770,DSC001,2023-02-07,239.08,Direct Debit,Plan Instalment,Successful,32
PAY0001562,DCUST006770,DSC001,2023-03-07,232.36,Direct Debit,Plan Instalment,Successful,60
PAY0001563,DCUST006770,DSC001,2023-04-07,244.33,Open Banking,Plan Instalment,Successful,91
PAY0001564,DCUST006770,DSC001,2023-05-07,227.31,Direct Debit,Plan Instalment,Successful,121
PAY0001565,DCUST006770,DSC001,2023-06-07,230.58,Direct Debit,Plan Instalment,Successful,152
PAY0001566,DCUST006772,DSC010,2023-05-16,19.35,Direct Debit,Plan Instalment,Successful,2
PAY0001567,DCUST006778,DSC005,2022-09-23,152.12,Open Banking,One-off,Successful,11
PAY0001568,DCUST006781,DSC001,2022-09-01,973.06,Card,One-off,Successful,10
PAY0001569,DCUST006783,DSC002,2023-01-11,95.84,Open Banking,One-off,Successful,3
PAY0001570,DCUST006785,DSC004,2023-05-19,133.83,Direct Debit,One-off,Successful,6
PAY0001571,DCUST006787,DSC005,2022-11-22,1132.14,Open Banking,One-off,Successful,18
PAY0001572,DCUST006788,DSC004,2022-12-16,171.74,Card,One-off,Failed,7
PAY0001573,DCUST006789,DSC002,2022-07-23,417.95,Card,One-off,Successful,11
PAY0001574,DCUST006796,DSC002,2022-12-24,134.66,Card,One-off,Failed,10
PAY0001575,DCUST006803,DSC004,2022-08-11,160.94,Open Banking,One-off,Successful,1
PAY0001576,DCUST006817,DSC004,2022-10-19,199.06,Open Banking,One-off,Failed,4
PAY0001577,DCUST006819,DSC008,2022-10-20,219.09,Card,One-off,Successful,3
PAY0001578,DCUST006826,DSC003,2023-01-21,82.58,Card,One-off,Successful,2
PAY0001579,DCUST006831,DSC006,2022-10-01,161.69,Card,One-off,Successful,13
PAY0001580,DCUST006840,DSC003,2023-02-28,102.03,Open Banking,Plan Instalment,Successful,18
PAY0001581,DCUST006840,DSC003,2023-03-28,102.19,Card,Plan Instalment,Failed,46
PAY0001582,DCUST006840,DSC003,2023-04-28,102.56,Direct Debit,Plan Instalment,Successful,77
PAY0001583,DCUST006846,DSC004,2022-06-21,144.51,Card,One-off,Successful,2
PAY0001584,DCUST006849,DSC001,2023-04-11,285.48,Open Banking,Plan Instalment,Successful,13
PAY0001585,DCUST006849,DSC001,2023-05-11,264.57,Open Banking,Plan Instalment,Successful,43
PAY0001586,DCUST006849,DSC001,2023-06-11,270.58,Direct Debit,Plan Instalment,Successful,74
PAY0001587,DCUST006854,DSC003,2023-05-21,48.75,Direct Debit,Plan Instalment,Successful,3
PAY0001588,DCUST006854,DSC003,2023-06-21,46.47,Open Banking,Plan Instalment,Reversed,34
PAY0001589,DCUST006863,DSC001,2023-05-27,127.55,,Plan Instalment,Failed,1
PAY0001590,DCUST006863,DSC001,2023-06-27,120.63,Direct Debit,Plan Instalment,Failed,32
PAY0001591,DCUST006872,DSC008,2023-04-21,221.73,Card,One-off,Successful,2
PAY0001592,DCUST006883,DSC005,2023-02-11,361.66,Card,One-off,Successful,3
PAY0001593,DCUST006890,DSC001,2022-10-25,234.43,Direct Debit,Plan Instalment,Successful,7
PAY0001594,DCUST006890,DSC001,2022-11-25,228.58,Direct Debit,Plan Instalment,Successful,38
PAY0001595,DCUST006890,DSC001,2022-12-25,222.35,Open Banking,Plan Instalment,Successful,68
PAY0001596,DCUST006894,DSC005,2022-11-24,209.08,Card,One-off,Successful,3
PAY0001597,DCUST006898,DSC002,2022-09-26,69.78,Card,Plan Instalment,Successful,3
PAY0001598,DCUST006898,DSC002,2022-10-26,69.69,Direct Debit,Plan Instalment,Successful,33
PAY0001599,DCUST006898,DSC002,2022-11-26,69.31,Open Banking,Plan Instalment,Failed,64
PAY0001600,DCUST006898,DSC002,2022-12-26,73.1,Direct Debit,Plan Instalment,Successful,94
PAY0001601,DCUST006898,DSC002,2023-01-26,74.74,Direct Debit,Plan Instalment,Successful,125
PAY0001602,DCUST006898,DSC002,2023-02-26,73.91,Open Banking,Plan Instalment,Successful,156
PAY0001603,DCUST006906,DSC001,2022-11-08,155.78,Direct Debit,Plan Instalment,Successful,12
PAY0001604,DCUST006906,DSC001,2022-12-08,158.05,Direct Debit,Plan Instalment,Successful,42
PAY0001605,DCUST006911,DSC004,2022-09-08,144.97,Card,One-off,Failed,1
PAY0001606,DCUST006938,DSC001,2022-07-05,50.9,Open Banking,One-off,Successful,33
PAY0001607,DCUST006939,DSC004,2023-03-31,122.78,Open Banking,Plan Instalment,Successful,2
PAY0001608,DCUST006960,DSC001,2022-08-23,17.78,Direct Debit,Plan Instalment,Successful,11
PAY0001609,DCUST006960,DSC001,2022-09-23,18.06,Direct Debit,Plan Instalment,Successful,42
PAY0001610,DCUST006973,DSC010,2023-03-04,84.74,Direct Debit,Plan Instalment,Failed,3
PAY0001611,DCUST006975,DSC006,2022-12-09,39.82,Open Banking,One-off,Successful,16
PAY0001612,DCUST007000,DSC006,2023-04-25,89.3,Card,One-off,Successful,1
PAY0001613,DCUST007007,DSC004,2023-04-10,43.45,Direct Debit,Plan Instalment,Successful,0
PAY0001614,DCUST007007,DSC004,2023-05-10,44.33,Direct Debit,Plan Instalment,Successful,30
PAY0001615,DCUST007012,DSC010,2023-04-01,128.28,Card,One-off,Successful,10
PAY0001616,DCUST007033,DSC001,2023-05-31,137.63,Card,One-off,Successful,1
PAY0001617,DCUST007039,DSC005,2023-04-05,390.3,Open Banking,One-off,Successful,8
PAY0001618,DCUST007044,DSC002,2022-09-05,68.65,Card,One-off,Successful,2
PAY0001619,DCUST007051,DSC003,2023-05-25,404.58,Direct Debit,Plan Instalment,Successful,2
PAY0001620,DCUST007051,DSC003,2023-06-25,400.34,Card,Plan Instalment,Failed,33
PAY0001621,DCUST007053,DSC008,2022-10-24,148.45,Direct Debit,Plan Instalment,Successful,10
PAY0001622,DCUST007053,DSC008,2022-11-24,152.57,Direct Debit,Plan Instalment,Successful,41
PAY0001623,DCUST007053,DSC008,2022-12-24,149.2,Card,Plan Instalment,Successful,71
PAY0001624,DCUST007053,DSC008,2023-01-24,157.31,Direct Debit,Plan Instalment,Successful,102
PAY0001625,DCUST007058,DSC005,2022-09-26,172.35,Direct Debit,Plan Instalment,Successful,3
PAY0001626,DCUST007066,DSC001,2023-02-08,196.0,Card,One-off,Successful,4
PAY0001627,DCUST007088,DSC006,2023-03-29,189.63,Open Banking,Plan Instalment,Successful,2
PAY0001628,DCUST007088,DSC006,2023-04-29,205.99,Open Banking,Plan Instalment,Successful,33
PAY0001629,DCUST007091,DSC001,2022-06-10,111.11,Direct Debit,One-off,Successful,2
PAY0001630,DCUST007101,DSC002,2022-10-13,475.02,Open Banking,One-off,Successful,12
PAY0001631,DCUST007111,DSC001,2023-02-14,60.06,Card,Plan Instalment,Successful,3
PAY0001632,DCUST007111,DSC001,2023-03-14,58.97,Open Banking,Plan Instalment,Successful,31
PAY0001633,DCUST007119,DSC008,2023-03-16,77.86,Card,One-off,Successful,0
PAY0001634,DCUST007120,DSC007,2022-08-05,154.03,Open Banking,One-off,Successful,3
PAY0001635,DCUST007123,DSC009,2022-08-02,132.17,Open Banking,Plan Instalment,Successful,2
PAY0001636,DCUST007123,DSC009,2022-09-02,132.32,Card,Plan Instalment,Successful,33
PAY0001637,DCUST007123,DSC009,2022-10-02,132.0,Direct Debit,Plan Instalment,Successful,63
PAY0001638,DCUST007130,DSC003,2022-06-10,58.4,Card,One-off,Successful,3
PAY0001639,DCUST007169,DSC001,2022-09-02,36.42,Direct Debit,Plan Instalment,Successful,12
PAY0001640,DCUST007169,DSC001,2022-10-02,34.38,Open Banking,Plan Instalment,Successful,42
PAY0001641,DCUST007169,DSC001,2022-11-02,37.29,Card,Plan Instalment,Reversed,73
PAY0001642,DCUST007169,DSC001,2022-12-02,37.19,Direct Debit,Plan Instalment,Successful,103
PAY0001643,DCUST007169,DSC001,2023-01-02,35.74,Card,Plan Instalment,Successful,134
PAY0001644,DCUST007169,DSC001,2023-02-02,34.56,Direct Debit,Plan Instalment,Failed,165
PAY0001645,DCUST007169,DSC001,2023-03-02,34.69,Open Banking,Plan Instalment,Successful,193
PAY0001646,DCUST007184,DSC001,2022-10-08,168.66,Card,Plan Instalment,Reversed,2
PAY0001647,DCUST007188,DSC001,2022-09-15,22.48,Direct Debit,Plan Instalment,Successful,9
PAY0001648,DCUST007188,DSC001,2022-10-15,21.41,Open Banking,Plan Instalment,Successful,39
PAY0001649,DCUST007193,DSC001,2023-01-11,250.98,Card,One-off,Successful,2
PAY0001650,DCUST007196,DSC005,2022-12-08,104.93,Open Banking,Plan Instalment,Successful,3
PAY0001651,DCUST007196,DSC005,2023-01-08,100.95,Direct Debit,Plan Instalment,Successful,34
PAY0001652,DCUST007196,DSC005,2023-02-08,104.24,Direct Debit,Plan Instalment,Successful,65
PAY0001653,DCUST007196,DSC005,2023-03-08,104.55,Open Banking,Plan Instalment,Successful,93
PAY0001654,DCUST007196,DSC005,2023-04-08,103.36,Direct Debit,Plan Instalment,Successful,124
PAY0001655,DCUST007203,DSC001,2023-05-27,186.22,Direct Debit,Plan Instalment,Successful,7
PAY0001656,DCUST007203,DSC001,2023-06-27,187.66,Direct Debit,Plan Instalment,Successful,38
PAY0001657,DCUST007205,DSC004,2022-10-29,246.71,Open Banking,One-off,Successful,1
PAY0001658,DCUST007214,DSC002,2022-11-02,70.59,Card,One-off,Successful,4
PAY0001659,DCUST007229,DSC004,2022-11-17,73.78,Open Banking,One-off,Successful,3
PAY0001660,DCUST007231,DSC005,2022-09-18,201.03,Card,One-off,Successful,29
PAY0001661,DCUST007232,DSC007,2022-11-04,445.82,Card,One-off,Successful,10
PAY0001662,DCUST007234,DSC002,2023-04-03,266.58,Card,One-off,Failed,14
PAY0001663,DCUST007251,DSC001,2023-02-07,180.16,Direct Debit,Plan Instalment,Successful,4
PAY0001664,DCUST007251,DSC001,2023-03-07,167.29,Direct Debit,Plan Instalment,Successful,32
PAY0001665,DCUST007251,DSC001,2023-04-07,173.69,Open Banking,Plan Instalment,Successful,63
PAY0001666,DCUST007251,DSC001,2023-05-07,167.56,Card,Plan Instalment,Successful,93
PAY0001667,DCUST007251,DSC001,2023-06-07,180.28,Card,Plan Instalment,Successful,124
PAY0001668,DCUST007251,DSC001,2023-07-07,169.85,Direct Debit,Plan Instalment,Successful,154
PAY0001669,DCUST007260,DSC009,2023-04-26,119.87,Direct Debit,Plan Instalment,Successful,11
PAY0001670,DCUST007260,DSC009,2023-05-26,122.86,Open Banking,Plan Instalment,Successful,41
